1312,self,Post Graduate,engineer,Yes,East,546,Gift Deed,1521,East,34975,Cash,2,18199046,Yes,1758199,1542188,2086649,2588541,3316556,Income,Income,Inheritance,1,Yes,5,12,92618712,No,0,Yes,0,296365473,4640794,Yes,10,NBFC,10,4,9,4,2,1,1,Suspicious
1786,others,Professional,businessman,No,South,1562,Sale Deed,69887,South,2254,Cheque,7,20549518,No,388214,510262,331193,260664,653321,Gift,Income,Sale Property,0,No,0,0,0,Yes,31166764,No,0,168659617,1462085,Yes,100,Cooperative Society,9,6,20,9,3,2,2,Suspicious
1792,relatives,Illiterate,fisherman,No,North,211,Sale Deed,48934,Central,2072,Cheque,9,65739784,Yes,4914295,5024886,6339170,7686306,9022553,Rental Income,Income,Income,1,Yes,5,10,109986074,No,0,Yes,1,273713426,5026295,Yes,15,Family,9,4,9,7,3,0,1,Approved Transaction
736,relatives,Professional,lawyer,Yes,West,906,Gift Deed,1805,West,40870,Cash,4,9533194,Yes,1172299,2092394,2670055,2646014,2951673,Income,Income,Inheritance,2,Yes,4,10,88690921,No,0,Yes,1,281694422,5927242,Yes,10,NBFC,10,2,6,5,3,0,0,Suspicious
1786,self,Professional,engineer,Yes,West,1285,Sale Deed,55701,Central,2432,Cheque,6,74854606,Yes,1190552,1714380,2532187,2726371,2772169,Income,Income,Inheritance,2,No,0,0,0,Yes,53373096,No,0,141851686,2425424,Yes,94,Bank,8,1,0,3,1,0,0,Approved Transaction
1411,relatives,Graduate,CA,Yes,East,1468,Gift Deed,1252,West,36451,Cash,3,14134673,Yes,1730622,2732286,2953707,2722653,3189438,Income,Income,Inheritance,1,Yes,3,11,102527573,No,0,Yes,0,268530444,5252020,Yes,9,Family,9,4,10,4,3,0,0,Suspicious
1109,relatives,Marticualte,clerk,No,North,408,Sale Deed,49602,Central,2512,Cheque,7,35126309,Yes,4998935,5089368,6410759,7514761,9876043,Income,Income,Income,0,Yes,4,12,98112539,No,0,Yes,1,241398841,4995153,Yes,10,NBFC,10,4,9,8,4,1,1,Approved Transaction
1061,self,Graduate,lawyer,Yes,North,689,Gift Deed,1364,West,39232,Cash,5,13757954,Yes,1279056,2339401,2083301,2965361,2754097,Income,Income,Inheritance,2,Yes,5,11,115162216,No,0,Yes,0,224509381,5509535,Yes,0,Family,10,4,6,8,2,1,0,Suspicious
1505,self,Professional,lawyer,Yes,East,500,Gift Deed,1553,North,25543,Cash,2,17526767,Yes,1946129,2126892,2848510,2751069,2710011,Income,Income,Inheritance,1,Yes,5,10,106824756,No,0,Yes,0,252649834,5222391,Yes,3,NBFC,10,3,8,5,2,0,1,Suspicious
1230,others,Graduate,executive,No,Central,2695,Sale Deed,62631,South,2822,Cheque,5,77007373,Yes,4600884,5423923,6485374,7050804,8764226,Rental Income,Rental Income,Income,0,No,0,0,0,Yes,44878279,No,0,152847828,1832471,Yes,100,Cooperative Society,8,2,6,6,4,1,1,Suspicious
223,relatives,Graduate,doctor,Yes,West,803,Gift Deed,1232,West,43092,Cash,1,11777944,Yes,1998619,2770285,2655030,2851592,2808439,Income,Income,Inheritance,1,Yes,5,11,79767901,No,0,Yes,0,295893720,4544503,Yes,1,Family,9,3,9,4,4,0,1,Suspicious
569,relatives,Marticualte,farmer,No,North,299,Sale Deed,57617,South,2210,Cheque,5,87856456,Yes,4801844,5044912,6240802,7361130,8902580,Rental Income,Income,Income,1,Yes,3,12,68429406,No,0,Yes,1,245294476,4567245,Yes,11,Family,9,3,7,8,2,1,0,Approved Transaction
272,others,Graduate,executive,No,Central,2963,Sale Deed,56634,South,2506,Cheque,6,76557385,No,369776,398129,107639,327545,427354,Gift,Income,Sale Property,1,No,0,0,0,Yes,27537712,No,0,90364872,1261204,Yes,93,Bank,8,5,11,8,4,1,2,Suspicious
1732,others,Professional,businessman,No,South,2294,Sale Deed,66793,South,2085,Cheque,7,87621337,Yes,4661252,5028086,6386293,7868565,8744394,Rental Income,Income,Rental Income,0,No,0,0,0,Yes,44937313,No,0,155893013,1908259,Yes,96,Bank,9,3,7,7,2,0,1,Suspicious
404,relatives,Graduate,civil servant,Yes,North,1486,Will,1897,West,34294,Cash,4,8513617,Yes,2363160,1412918,2208503,2098852,3051711,Income,Income,Inheritance,2,Yes,5,11,96370321,No,0,Yes,1,203752913,5133628,Yes,0,Family,9,3,9,5,3,1,1,Suspicious
1566,relatives,Marticualte,tailor,No,East,442,Sale Deed,51895,South,2605,Cheque,10,75246590,Yes,4816947,5113578,6446410,7522433,9887761,Income,Income,Rental Income,1,Yes,5,12,62471487,No,0,Yes,1,200092431,4522626,Yes,15,NBFC,10,3,7,5,4,0,1,Approved Transaction
1547,relatives,Illiterate,fisherman,No,North,418,Will,1822,West,31413,Cash,4,13961793,Yes,1753124,1749733,2065399,2287276,2629876,Income,Income,Inheritance,2,Yes,3,10,73168455,No,0,Yes,1,200022033,4882708,Yes,2,NBFC,10,6,16,6,3,2,0,Suspicious
396,self,Graduate,engineer,Yes,West,1257,Gift Deed,1401,East,29683,Cash,3,19902548,Yes,1981705,2779931,2473051,2610652,2801895,Income,Income,Inheritance,2,Yes,3,11,75904733,No,0,Yes,0,298335600,5877286,Yes,0,Family,10,4,7,4,2,1,0,Suspicious
1191,others,Graduate,actor,No,Central,1917,Sale Deed,53591,South,2551,Cheque,9,83114616,No,338227,322832,119855,240697,661916,Gift,Income,Sale Property,0,No,0,0,0,Yes,33462562,No,0,128867565,1787782,Yes,96,Bank,8,6,18,6,4,2,0,Suspicious
516,others,Graduate,businessman,No,South,1829,Sale Deed,53106,Central,2013,Cheque,9,83387007,Yes,4744092,5361555,6156581,8278730,8569897,Rental Income,Rental Income,Income,0,No,0,0,0,Yes,51452586,No,0,125126854,2468698,Yes,90,Cooperative Society,8,2,6,6,4,1,1,Suspicious
1695,self,Post Graduate,teacher,Yes,East,833,Sale Deed,59672,Central,2364,Cheque,8,52001675,Yes,1143762,2880487,2152782,2855365,2719952,Income,Income,Inheritance,1,No,0,0,0,Yes,36612955,No,0,107863638,1421464,Yes,84,Bank,9,1,3,2,1,0,0,Approved Transaction
85,relatives,Post Graduate,engineer,Yes,North,1231,Sale Deed,61249,Central,2827,Cheque,6,41266861,Yes,1497830,2876523,2399442,2666552,2781424,Income,Income,Inheritance,2,No,0,0,0,Yes,40820290,No,0,92964403,2148919,Yes,89,Bank,8,0,5,4,1,0,0,Approved Transaction
1253,self,Graduate,doctor,Yes,East,1256,Sale Deed,48361,Central,2725,Cheque,8,34687863,Yes,1463179,1465468,2191154,2029232,3134316,Income,Income,Inheritance,2,No,0,0,0,Yes,43914992,No,0,174826204,1470123,Yes,94,Cooperative Society,8,0,4,0,1,0,0,Approved Transaction
1379,others,Professional,actor,No,Central,2138,Sale Deed,55125,Central,2166,Cheque,6,65203580,No,217117,581030,321344,496257,677794,Gift,Income,Sale Property,0,No,0,0,0,Yes,32745825,No,0,180200326,2243280,Yes,87,Cooperative Society,8,5,11,9,3,1,0,Suspicious
439,relatives,Post Graduate,engineer,Yes,East,1137,Will,1408,West,43451,Cash,1,9455154,Yes,2288655,2309882,2486120,2246091,2908938,Income,Income,Inheritance,1,Yes,3,12,111390527,No,0,Yes,0,260234654,4593630,Yes,1,NBFC,9,3,9,8,2,1,1,Suspicious
128,relatives,Illiterate,caretaker,No,East,297,Will,1861,East,39822,Cash,5,18599035,Yes,1673101,2706673,2608861,2261277,2571909,Income,Income,Inheritance,1,Yes,3,11,103700123,No,0,Yes,1,247687352,5184046,Yes,5,NBFC,10,6,14,6,3,1,1,Suspicious
0,relatives,Illiterate,caretaker,No,North,387,Gift Deed,1479,North,27828,Cash,1,19159179,Yes,1447706,1868367,2419903,2876965,3349296,Income,Income,Inheritance,1,Yes,5,11,99149769,No,0,Yes,0,205057826,5159495,Yes,8,NBFC,10,4,15,9,5,1,2,Suspicious
1092,relatives,Graduate,doctor,Yes,East,789,Sale Deed,60044,South,2000,Cheque,6,52093830,Yes,1328773,2689823,2027159,2627809,3106982,Income,Income,Inheritance,2,No,0,0,0,Yes,40112850,No,0,179574734,1610741,Yes,90,Cooperative Society,8,1,1,4,2,0,0,Approved Transaction
1537,relatives,Marticualte,farmer,No,North,486,Will,1496,West,40219,Cash,4,8900565,Yes,1628519,1591862,2072904,2110598,2638322,Income,Income,Inheritance,2,Yes,4,12,85195901,No,0,Yes,0,203836108,4735645,Yes,7,NBFC,10,4,13,9,3,2,1,Suspicious
795,relatives,Marticualte,clerk,No,North,180,Will,1879,West,44993,Cash,5,6149509,Yes,1819661,1915976,2483873,2260384,3403007,Income,Income,Inheritance,2,Yes,5,12,75329862,No,0,Yes,0,261024522,5983658,Yes,9,NBFC,10,5,11,8,3,2,2,Suspicious
996,others,Graduate,executive,No,Central,2450,Sale Deed,45633,South,2796,Cheque,9,43375934,No,365483,406364,165930,438729,504867,Gift,Income,Sale Property,0,No,0,0,0,Yes,37275361,No,0,193988798,1538159,Yes,97,Cooperative Society,9,5,11,6,3,1,0,Suspicious
1432,others,Undergraduate,builder,No,Central,2752,Sale Deed,45720,Central,2991,Cheque,6,66631203,Yes,4706145,5101915,6406096,7219855,8531131,Rental Income,Rental Income,Income,1,No,0,0,0,Yes,57671117,No,0,112479848,1561232,Yes,88,Cooperative Society,8,2,8,4,3,1,0,Suspicious
1097,relatives,Professional,lawyer,Yes,West,1122,Sale Deed,58586,Central,2187,Cheque,5,32190626,Yes,1323745,1611786,2928517,2948447,3217715,Income,Income,Inheritance,2,No,0,0,0,Yes,51474324,No,0,135849786,1525462,Yes,81,Bank,8,1,1,2,1,0,0,Approved Transaction
1372,self,Graduate,teacher,Yes,East,921,Will,1390,West,31512,Cash,3,15391271,Yes,2227066,2908029,2805549,2436643,3252574,Income,Income,Inheritance,1,Yes,4,12,61050139,No,0,Yes,1,281017659,5734534,Yes,8,NBFC,10,4,8,5,4,0,1,Suspicious
637,relatives,Post Graduate,CA,Yes,West,747,Gift Deed,1699,East,36813,Cash,2,13093238,Yes,1758841,2109856,2694441,2023020,3180767,Income,Income,Inheritance,1,Yes,3,12,112254804,No,0,Yes,1,245055595,4519519,Yes,2,NBFC,10,3,6,7,2,0,1,Suspicious
1976,self,Professional,engineer,Yes,West,1088,Sale Deed,67586,South,2416,Cheque,10,27917375,Yes,1930004,1623353,2980564,2133990,2639489,Income,Income,Inheritance,1,No,0,0,0,Yes,51539439,No,0,176909429,2051006,Yes,98,Bank,8,0,5,4,1,0,0,Approved Transaction
1050,relatives,Illiterate,fisherman,No,East,499,Sale Deed,65307,Central,2396,Cheque,10,95691298,Yes,4702190,5483060,6032346,8048194,8885911,Rental Income,Income,Rental Income,0,Yes,5,12,69256199,No,0,Yes,1,213016218,5615924,Yes,13,NBFC,9,4,6,7,3,1,0,Approved Transaction
1343,relatives,Post Graduate,lawyer,Yes,West,1154,Sale Deed,47981,Central,2480,Cheque,6,59062848,Yes,1165190,2611449,2193891,2393582,3061155,Income,Income,Inheritance,1,No,0,0,0,Yes,34492045,No,0,100365412,1292478,Yes,86,Bank,8,1,3,4,2,0,0,Approved Transaction
1781,others,Post Graduate,executive,No,Central,1787,Sale Deed,47607,South,2431,Cheque,7,79953869,No,411206,444290,295816,381266,703867,Gift,Income,Sale Property,0,No,0,0,0,Yes,33874188,No,0,121254016,1551476,Yes,93,Bank,9,4,17,10,3,1,1,Suspicious
1918,relatives,Marticualte,tailor,No,East,462,Sale Deed,54579,South,2952,Cheque,6,55012911,Yes,4994490,5199135,6210188,7980466,9054859,Rental Income,Rental Income,Income,1,Yes,5,12,99088940,No,0,Yes,0,239073391,4916869,Yes,10,NBFC,9,3,8,4,4,0,1,Approved Transaction
1419,relatives,Marticualte,farmer,No,East,460,Sale Deed,60423,Central,2734,Cheque,8,48319018,Yes,4545345,5412026,6147589,8217042,9984873,Income,Rental Income,Rental Income,1,Yes,3,11,66929406,No,0,Yes,1,285803330,5241909,Yes,16,Family,9,4,7,5,3,0,0,Approved Transaction
1746,others,Undergraduate,businessman,No,Central,2665,Sale Deed,56569,South,2108,Cheque,10,90496487,No,481540,469420,373493,223387,795787,Gift,Income,Sale Property,0,No,0,0,0,Yes,36010744,No,0,192711781,2306002,Yes,84,Bank,9,6,13,8,5,1,1,Suspicious
933,relatives,Graduate,lawyer,Yes,North,1096,Will,1509,West,28327,Cash,4,12994855,Yes,2038710,2929995,2873413,2913769,3384450,Income,Income,Inheritance,1,Yes,5,12,95614865,No,0,Yes,0,297359499,5862816,Yes,0,Family,9,4,9,5,3,1,1,Suspicious
1041,relatives,Illiterate,farmer,No,East,612,Sale Deed,64204,South,2403,Cheque,6,97265662,Yes,4585208,5058960,6024812,7984320,9847992,Rental Income,Rental Income,Income,0,Yes,5,12,82967380,No,0,Yes,1,291286907,4742425,Yes,10,Family,9,3,7,6,2,0,1,Approved Transaction
840,self,Post Graduate,teacher,Yes,East,1385,Sale Deed,52690,South,2408,Cheque,9,82577519,Yes,1603705,1939389,2302825,2187189,3401985,Income,Income,Inheritance,1,No,0,0,0,Yes,46696043,No,0,156531717,2001426,Yes,90,Cooperative Society,8,0,1,1,2,0,0,Approved Transaction
1326,relatives,Marticualte,farmer,No,East,170,Sale Deed,59300,Central,2655,Cheque,9,31747226,Yes,4706220,5497628,6372836,7444568,9000181,Rental Income,Income,Income,1,Yes,3,10,73092258,No,0,Yes,1,251500905,5193747,Yes,17,NBFC,10,4,7,8,2,0,1,Approved Transaction
1654,relatives,Post Graduate,teacher,Yes,West,603,Will,1213,West,26188,Cash,4,9645671,Yes,2146837,1705563,2935974,2534249,2951796,Income,Income,Inheritance,1,Yes,3,10,71547405,No,0,Yes,0,211560686,5353922,Yes,1,NBFC,10,2,7,6,4,1,1,Suspicious
1984,relatives,Graduate,teacher,Yes,North,1486,Gift Deed,1431,East,32453,Cash,5,17160022,Yes,1221574,1955758,2762701,2784674,3282986,Income,Income,Inheritance,2,Yes,4,12,74537189,No,0,Yes,0,272745063,5860521,Yes,4,Family,10,2,8,4,4,1,1,Suspicious
1190,relatives,Marticualte,tailor,No,North,532,Sale Deed,61264,Central,2697,Cheque,10,52284550,Yes,4639406,5363234,6352658,8470404,8918125,Rental Income,Rental Income,Rental Income,1,Yes,5,10,71107181,No,0,Yes,1,208016158,5151065,Yes,16,NBFC,10,3,6,5,3,0,0,Approved Transaction
1013,relatives,Illiterate,tailor,No,East,237,Will,1754,East,29014,Cash,3,9198088,Yes,2469704,1336775,2139178,2490530,3329755,Income,Income,Inheritance,1,Yes,4,12,69051059,No,0,Yes,1,221088483,5928783,Yes,1,Family,9,6,15,6,3,2,2,Suspicious
1214,self,Graduate,lawyer,Yes,West,943,Will,1424,East,38438,Cash,5,8393980,Yes,1098098,1717097,2129876,2965130,2925993,Income,Income,Inheritance,2,Yes,3,11,98888519,No,0,Yes,0,241913935,4740419,Yes,9,NBFC,9,2,6,8,2,0,1,Suspicious
409,relatives,Illiterate,tailor,No,North,480,Sale Deed,66111,South,2135,Cheque,10,38355675,Yes,4828752,5478247,6220596,8187314,8820267,Income,Income,Income,1,Yes,3,10,82331953,No,0,Yes,1,204092446,4741216,Yes,11,NBFC,9,4,9,5,2,0,1,Approved Transaction
191,others,Professional,businessman,No,South,2657,Sale Deed,66925,Central,2079,Cheque,8,72136503,Yes,4551067,5214721,6146290,7976647,9470895,Income,Income,Income,1,No,0,0,0,Yes,33462562,No,0,128867565,1787782,Yes,96,Bank,8,4,9,4,3,1,0,Suspicious
1876,self,Professional,teacher,Yes,North,1314,Sale Deed,57519,Central,2824,Cheque,5,85359183,Yes,1040968,1762183,2165659,2576602,3176875,Income,Income,Inheritance,1,No,0,0,0,Yes,39790295,No,0,197097205,1264885,Yes,88,Bank,8,1,5,1,0,0,0,Approved Transaction
84,others,Graduate,actor,No,South,2243,Sale Deed,52898,South,2850,Cheque,8,79220939,Yes,4582326,5226173,6383142,7876039,8773901,Income,Rental Income,Income,1,No,0,0,0,Yes,55968418,No,0,103441332,1847372,Yes,84,Cooperative Society,9,4,5,7,3,1,0,Suspicious
1572,others,Graduate,actor,No,Central,1944,Sale Deed,45492,South,2930,Cheque,8,20712545,No,387804,517712,365691,455960,577460,Gift,Income,Sale Property,1,No,0,0,0,Yes,35976990,No,0,75271804,1614615,Yes,96,Bank,9,4,13,6,5,1,2,Suspicious
1448,relatives,Post Graduate,doctor,Yes,North,1422,Will,1509,West,32317,Cash,4,11945167,Yes,1833374,2011790,2781110,2740875,2678397,Income,Income,Inheritance,2,Yes,3,12,103635635,No,0,Yes,1,282361466,4824802,Yes,4,NBFC,10,3,8,7,2,0,0,Suspicious
1322,relatives,Marticualte,farmer,No,North,268,Sale Deed,51050,Central,2880,Cheque,7,85123144,Yes,4719580,5479657,6229231,8447553,9224810,Income,Rental Income,Income,1,Yes,4,11,113269348,No,0,Yes,1,263422766,4711077,Yes,18,NBFC,10,3,5,5,3,1,1,Approved Transaction
1189,relatives,Professional,engineer,Yes,West,1184,Sale Deed,65818,Central,2003,Cheque,6,51454534,Yes,1262231,1847038,2300671,2920691,2605902,Income,Income,Inheritance,1,No,0,0,0,Yes,57280129,No,0,175789606,2296611,Yes,82,Cooperative Society,9,1,0,3,1,0,0,Approved Transaction
721,self,Graduate,teacher,Yes,North,1442,Sale Deed,57513,Central,2240,Cheque,8,73027095,Yes,1767555,2492977,2325384,2847623,2886496,Income,Income,Inheritance,2,No,0,0,0,Yes,37239945,No,0,169932088,1110594,Yes,83,Bank,9,1,2,4,1,0,0,Approved Transaction
220,relatives,Professional,doctor,Yes,North,973,Sale Deed,63256,South,2259,Cheque,10,99389353,Yes,1658707,1302028,2091892,2640030,2900135,Income,Income,Inheritance,2,No,0,0,0,Yes,55961656,No,0,156629033,1916433,Yes,84,Cooperative Society,9,0,4,0,1,0,0,Approved Transaction
515,relatives,Post Graduate,doctor,Yes,West,1165,Sale Deed,62978,Central,2733,Cheque,9,58033377,Yes,1312972,1422721,2352496,2584189,2682543,Income,Income,Inheritance,1,No,0,0,0,Yes,32177092,No,0,82355605,1526370,Yes,96,Cooperative Society,8,0,3,0,0,0,0,Approved Transaction
1504,relatives,Professional,lawyer,Yes,West,650,Will,1789,West,37749,Cash,3,16482316,Yes,1019139,1815392,2014844,2831247,3024399,Income,Income,Inheritance,1,Yes,3,12,117628645,No,0,Yes,0,281231034,5575960,Yes,7,Family,10,4,6,6,3,1,1,Suspicious
1756,self,Graduate,lawyer,Yes,West,525,Will,1741,West,36749,Cash,1,13995293,Yes,1001566,2444887,2571407,2129832,2512245,Income,Income,Inheritance,1,Yes,4,10,112910654,No,0,Yes,0,265826993,5806141,Yes,5,Family,10,4,9,8,3,0,0,Suspicious
639,relatives,Graduate,engineer,Yes,West,631,Will,1673,East,37912,Cash,5,11774290,Yes,1488468,2035343,2378393,2737528,3482036,Income,Income,Inheritance,1,Yes,4,11,63174063,No,0,Yes,0,224595163,5714609,Yes,8,Family,10,3,7,6,3,1,1,Suspicious
185,relatives,Marticualte,fisherman,No,East,550,Gift Deed,1732,East,33026,Cash,1,12904222,Yes,2466379,1477081,2668674,2982032,3115495,Income,Income,Inheritance,2,Yes,4,11,112464580,No,0,Yes,1,209518203,5698274,Yes,1,NBFC,10,4,20,9,3,1,0,Suspicious
920,others,Post Graduate,executive,No,South,1528,Sale Deed,62694,Central,2793,Cheque,9,60294349,Yes,4579302,5215047,6196640,7906085,8793789,Income,Income,Rental Income,0,No,0,0,0,Yes,39169074,No,0,124417097,1511712,Yes,99,Bank,8,4,6,6,3,1,0,Suspicious
1465,relatives,Marticualte,clerk,No,East,577,Will,1568,East,32463,Cash,5,9235991,Yes,1332739,1489391,2604577,2159480,3241552,Income,Income,Inheritance,1,Yes,3,12,73595040,No,0,Yes,0,277882801,4692376,Yes,4,Family,10,6,13,9,3,2,2,Suspicious
666,relatives,Marticualte,fisherman,No,East,256,Will,1348,North,43055,Cash,3,13450058,Yes,1721400,2463300,2186821,2581093,2922396,Income,Income,Inheritance,2,Yes,3,12,106091789,No,0,Yes,1,227492712,5499889,Yes,10,Family,9,6,11,10,3,2,0,Suspicious
950,relatives,Illiterate,tailor,No,North,606,Sale Deed,46208,Central,2712,Cheque,5,48165493,Yes,4862574,5399234,6109591,8241519,8540739,Rental Income,Rental Income,Rental Income,1,Yes,5,11,100957220,No,0,Yes,1,236621957,5298704,Yes,19,Family,9,4,5,6,4,1,1,Approved Transaction
1185,self,Graduate,civil servant,Yes,East,783,Sale Deed,57010,South,2111,Cheque,7,60255863,Yes,2415941,1618976,2553847,2622936,2599381,Income,Income,Inheritance,2,No,0,0,0,Yes,23401360,No,0,65940351,1317113,Yes,80,Cooperative Society,8,0,3,0,1,0,0,Approved Transaction
588,relatives,Illiterate,caretaker,No,East,581,Sale Deed,55768,South,2546,Cheque,7,76136407,Yes,4739964,5092351,6349620,7588952,9047250,Rental Income,Rental Income,Rental Income,0,Yes,5,12,118723041,No,0,Yes,0,255701988,5633570,Yes,13,Family,9,4,5,8,2,0,1,Approved Transaction
521,others,Professional,executive,No,Central,2551,Sale Deed,58106,Central,2149,Cheque,6,61705335,Yes,4635818,5100065,6264249,8256178,9003833,Rental Income,Income,Income,1,No,0,0,0,Yes,43626997,No,0,69447283,1579548,Yes,95,Bank,8,4,9,4,3,0,1,Suspicious
897,relatives,Professional,teacher,Yes,West,1327,Sale Deed,58939,South,2414,Cheque,9,80459359,Yes,1740680,1712821,2097585,2771635,2724038,Income,Income,Inheritance,2,No,0,0,0,Yes,33554106,No,0,78527805,1435847,Yes,83,Cooperative Society,8,0,3,4,1,0,0,Approved Transaction
1950,others,Post Graduate,executive,No,South,2664,Sale Deed,46169,Central,2061,Cheque,5,86841282,No,355985,498181,285691,346740,545480,Gift,Income,Sale Property,1,No,0,0,0,Yes,37567548,No,0,149463602,1771757,Yes,84,Cooperative Society,8,4,13,8,5,2,0,Suspicious
778,relatives,Marticualte,clerk,No,North,293,Will,1638,East,31374,Cash,3,8508350,Yes,1776905,2636879,2173600,2290346,3130893,Income,Income,Inheritance,2,Yes,3,11,113686721,No,0,Yes,1,247248546,4520520,Yes,8,Family,9,5,17,10,4,1,2,Suspicious
1955,others,Undergraduate,executive,No,Central,2805,Sale Deed,49340,Central,2904,Cheque,10,22419200,Yes,4584575,5029607,6185550,7739020,9011244,Rental Income,Rental Income,Rental Income,1,No,0,0,0,Yes,44306560,No,0,82803840,2213470,Yes,83,Bank,9,4,7,5,3,1,0,Suspicious
1641,relatives,Illiterate,caretaker,No,North,665,Sale Deed,66145,Central,2202,Cheque,6,67455631,Yes,4799032,5025400,6288861,7667068,9924773,Rental Income,Rental Income,Income,1,Yes,4,10,79618652,No,0,Yes,0,235661301,4940171,Yes,11,NBFC,9,4,8,4,2,0,0,Approved Transaction
1804,self,Professional,engineer,Yes,West,1034,Sale Deed,47425,South,2511,Cheque,5,67089249,Yes,2240896,2904729,2134752,2043927,2905696,Income,Income,Inheritance,2,No,0,0,0,Yes,53538539,No,0,111948536,1079238,Yes,80,Cooperative Society,8,0,3,0,0,0,0,Approved Transaction
1854,self,Post Graduate,engineer,Yes,North,1266,Will,1658,North,25046,Cash,5,6273453,Yes,1754027,1477321,2599325,2810046,3208467,Income,Income,Inheritance,2,Yes,3,10,116597717,No,0,Yes,0,267192094,4811701,Yes,5,Family,9,2,10,5,4,0,0,Suspicious
1435,relatives,Professional,doctor,Yes,West,1188,Sale Deed,67991,Central,2719,Cheque,9,93930027,Yes,2483212,2515777,2514920,2831521,2654837,Income,Income,Inheritance,2,No,0,0,0,Yes,54460780,No,0,121609460,1796748,Yes,84,Bank,9,0,3,1,1,0,0,Approved Transaction
1126,relatives,Illiterate,tailor,No,North,474,Will,1830,North,34049,Cash,3,16572663,Yes,1975095,1880967,2871912,2519983,3020603,Income,Income,Inheritance,1,Yes,4,11,69424503,No,0,Yes,1,234693504,5512593,Yes,7,NBFC,10,6,18,9,4,1,1,Suspicious
489,self,Professional,teacher,Yes,West,913,Will,1566,West,42647,Cash,5,19294477,Yes,1325957,2830138,2370566,2769980,3092933,Income,Income,Inheritance,1,Yes,5,12,104514634,No,0,Yes,0,273465963,4843527,Yes,1,Family,9,3,5,8,4,1,0,Suspicious
755,others,Post Graduate,executive,No,South,2770,Sale Deed,46421,Central,2413,Cheque,10,57444599,No,392819,315914,282504,495738,782188,Gift,Income,Sale Property,0,No,0,0,0,Yes,22363600,No,0,87082325,2225704,Yes,97,Cooperative Society,8,4,15,7,3,2,1,Suspicious
22,relatives,Professional,engineer,Yes,East,752,Will,1783,West,43743,Cash,4,19346981,Yes,1364719,1273939,2237317,2374079,2836085,Income,Income,Inheritance,2,Yes,4,12,80241257,No,0,Yes,1,249492363,4502730,Yes,7,Family,10,4,7,6,3,0,1,Suspicious
534,others,Post Graduate,executive,No,South,2199,Sale Deed,52901,South,2171,Cheque,8,88280026,No,485230,412482,398936,481685,559947,Gift,Income,Sale Property,1,No,0,0,0,Yes,28185499,No,0,94350013,1512481,Yes,94,Bank,9,6,16,7,4,2,2,Suspicious
1863,relatives,Professional,CA,Yes,East,695,Sale Deed,51407,South,2671,Cheque,9,55664421,Yes,1166394,1841883,2095684,2353838,2683776,Income,Income,Inheritance,1,No,0,0,0,Yes,46938150,No,0,80853469,1933705,Yes,90,Cooperative Society,8,1,1,4,1,0,0,Approved Transaction
1423,relatives,Illiterate,fisherman,No,North,641,Gift Deed,1208,West,29413,Cash,2,9124119,Yes,1403465,1459053,2515972,2860766,3231982,Income,Income,Inheritance,2,Yes,3,10,74410771,No,0,Yes,0,267477106,5862169,Yes,5,NBFC,10,5,19,6,3,1,0,Suspicious
1450,self,Professional,CA,Yes,East,1152,Will,1229,East,42605,Cash,2,6291759,Yes,2329851,2849244,2020297,2119696,2956528,Income,Income,Inheritance,2,Yes,3,12,83606731,No,0,Yes,1,269315016,5454883,Yes,9,Family,10,3,7,6,3,1,1,Suspicious
1168,relatives,Illiterate,caretaker,No,North,514,Sale Deed,63755,South,2835,Cheque,5,77260837,Yes,4683579,5238103,6281984,7153246,9058141,Income,Rental Income,Rental Income,0,Yes,3,12,97933835,No,0,Yes,0,298305918,5150928,Yes,14,Family,9,2,10,4,3,0,0,Approved Transaction
1,relatives,Professional,doctor,Yes,East,736,Sale Deed,60509,Central,2804,Cheque,9,33605380,Yes,1597512,2123808,2579335,2345463,3243209,Income,Income,Inheritance,2,No,0,0,0,Yes,52451277,No,0,92528341,2266495,Yes,91,Bank,9,0,5,4,0,0,0,Approved Transaction
1057,self,Post Graduate,teacher,Yes,North,695,Gift Deed,1371,West,25409,Cash,1,17637287,Yes,1254941,2631230,2381216,2805582,2863287,Income,Income,Inheritance,1,Yes,3,12,108548417,No,0,Yes,0,290997496,4667724,Yes,10,NBFC,9,4,7,6,2,0,1,Suspicious
1970,relatives,Professional,CA,Yes,East,935,Gift Deed,1860,West,43227,Cash,2,16926210,Yes,1760561,1689051,2068853,2865515,3437493,Income,Income,Inheritance,2,Yes,5,10,80828943,No,0,Yes,0,237982101,5431922,Yes,1,Family,9,2,5,5,2,0,0,Suspicious
842,relatives,Illiterate,farmer,No,North,265,Sale Deed,69202,Central,2350,Cheque,7,47119971,Yes,4578174,5392352,6439114,8340133,9527329,Rental Income,Rental Income,Income,1,Yes,4,12,101737289,No,0,Yes,0,266421518,5701762,Yes,15,Family,10,3,9,7,4,1,0,Approved Transaction
147,others,Undergraduate,executive,No,South,1800,Sale Deed,66026,South,2572,Cheque,9,59747949,No,479246,410734,162752,419712,514388,Gift,Income,Sale Property,1,No,0,0,0,Yes,55109765,No,0,165219653,1679810,Yes,83,Bank,8,4,17,6,5,2,1,Suspicious
